11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.91°	Roll=0.93°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.19°	Roll=2.75°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=20.39°	Roll=3.25°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.97°	Roll=2.27°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=19.21°	Roll=1.28°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.29°	Roll=0.50°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.72°	Roll=0.62°
11/10/2024 05:54:44 PM - MPU6050 - 102 - INFO - Pitch=18.82°	Roll=1.94°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.30°	Roll=2.77°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=20.22°	Roll=4.06°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=20.20°	Roll=3.81°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.64°	Roll=4.24°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.93°	Roll=2.38°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.84°	Roll=1.53°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.71°	Roll=1.60°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.56°	Roll=2.49°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.68°	Roll=2.79°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.62°	Roll=3.76°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.35°	Roll=3.08°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.13°	Roll=1.70°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.98°	Roll=0.55°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.05°	Roll=-0.78°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.27°	Roll=-0.49°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.12°	Roll=0.78°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.59°	Roll=1.35°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=20.59°	Roll=2.34°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.52°	Roll=2.06°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.05°	Roll=1.42°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.29°	Roll=0.68°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.68°	Roll=0.72°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.68°	Roll=1.31°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.07°	Roll=1.57°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.85°	Roll=2.37°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.49°	Roll=3.21°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.30°	Roll=3.37°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.78°	Roll=3.30°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.26°	Roll=3.22°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=19.21°	Roll=2.94°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.26°	Roll=3.37°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.35°	Roll=2.58°
11/10/2024 05:54:45 PM - MPU6050 - 102 - INFO - Pitch=18.97°	Roll=2.67°
